quicksort number  time;0,18500000;5586290;4226892;16500;
quicksort number  time;0,19500000;5693645;4309684;16650;
quicksort number  time;0,20500000;5802050;4393419;16800;
quicksort number  time;0,20200000;5911043;4477974;16950;
quicksort number  time;0,20000000;6020659;4562685;17100;
quicksort number  time;0,20900000;6130748;4647816;17250;
quicksort number  time;0,22300000;6243345;4734918;17400;
quicksort number  time;0,24500000;6357442;4822864;17550;
quicksort number  time;0,24600000;6472270;4911917;17700;
quicksort number  time;0,23600000;6587613;5001526;17850;
quicksort number  time;0,24300000;6704126;5092107;18000;
quicksort number  time;0,25500000;6821157;5182713;18150;
quicksort number  time;0,26000000;6940064;5274905;18300;
quicksort number  time;0,32900000;7059433;5367691;18450;
quicksort number  time;0,33200000;7180090;5461263;18600;
quicksort number  time;0,39200000;7300748;5555326;18750;
quicksort number  time;0,36400000;7423796;5651183;18900;
quicksort number  time;0,40000000;7547120;5747030;19050;
quicksort number  time;0,35200000;7671933;5843789;19200;
quicksort number  time;0,28400000;7797504;5941801;19350;
quicksort number  time;0,31600000;7924826;6040907;19500;
quicksort number  time;0,32000000;8052706;6140497;19650;
quicksort number  time;0,32100000;8181267;6239969;19800;
quicksort number  time;0,33100000;8311226;6341226;19950;
quicksort number  time;0,31900000;8443360;6444328;20100;
quicksort number  time;0,33400000;8576346;6547764;20250;
quicksort number  time;0,35900000;8709666;6651585;20400;
quicksort number  time;0,33900000;8844270;6756909;20550;
quicksort number  time;0,34000000;8980771;6863007;20700;
quicksort number  time;0,35900000;9118122;6969589;20850;
quicksort number  time;0,36600000;9255304;7076884;21000;
quicksort number  time;0,39000000;9395194;7185377;21150;
quicksort number  time;0,39700000;9535853;7295254;21300;
quicksort number  time;0,39900000;9677646;7405372;21450;
quicksort number  time;0,40100000;9820297;7516611;21600;
quicksort number  time;0,40900000;9965009;7629018;21750;
quicksort number  time;0,41200000;10109411;7741755;21900;
quicksort number  time;0,43900000;10255185;7855010;2
