shellsort number  time;0,00300000;;13280798;20850;
shellsort number  time;0,00300000;;13482924;21000;
shellsort number  time;0,00200000;;13686550;21150;
shellsort number  time;0,00300000;;13891676;21300;
shellsort number  time;0,00300000;;14098302;21450;
shellsort number  time;0,00300000;;14306428;21600;
shellsort number  time;0,00200000;;14516054;21750;
shellsort number  time;0,00200000;;14727180;21900;
shellsort number  time;0,00200000;;14939806;22050;
shellsort number  time;0,00300000;;15153932;22200;
shellsort number  time;0,00300000;;15369558;22350;
shellsort number  time;0,00300000;;15586684;22500;
shellsort number  time;0,00200000;;15805310;22650;
shellsort number  time;0,00300000;;16025436;22800;
shellsort number  time;0,00200000;;16247062;22950;
shellsort number  time;0,00300000;;16470188;23100;
shellsort number  time;0,00200000;;16694814;23250;
shellsort number  time;0,00400000;;16920940;23400;
shellsort number  time;0,00400000;;17148566;23550;
shellsort number  time;0,00300000;;17377692;23700;
shellsort number  time;0,00300000;;17608318;23850;
shellsort number  time;0,00300000;;17840444;24000;
shellsort number  time;0,00200000;;18074070;24150;
shellsort number  time;0,00300000;;18309196;24300;
shellsort number  time;0,00300000;;18545822;24450;
shellsort number  time;0,00300000;;18783948;24600;
shellsort number  time;0,00300000;;19023574;24750;
shellsort number  time;0,00200000;;19264700;24900;
shellsort number  time;0,00300000;;19507326;25050;
shellsort number  time;0,00300000;;19751452;25200;
shellsort number  time;0,00300000;;19997078;25350;
shellsort number  time;0,00400000;;20244204;25500;
shellsort number  time;0,00300000;;20492830;25650;
shellsort number  time;0,00300000;;20742956;25800;
shellsort number  time;0,00300000;;20994582;25950;
shellsort number  time;0,00300000;;21247708;26100;
shellsort number  time;0,00300000;;21502334;26250;
shellsort number  time;0,00400000;;21758460;26400;
shellsort number  time;0,00400000;;22016086;26550;
shellsort number  time;0,00300000;;22275212;26700;
shellsort number  time;0,00300000;;22553760;26850;
shellsort number  time;0,00300000;;22833958;27000;
shellsort number  time;0,00300000;;23115806;27150;
shellsort number  time;0,00400000;;23399304;27300;
shellsort number  time;0,00300000;;23684452;27450;
shellsort number  time;0,00300000;;23971250;27600;
shellsort number  time;0,00300000;;24259698;27750;
shellsort number  time;0,00400000;;24549796;27900;
shellsort number  time;0,00400000;;24841544;28050;
shellsort number  time;0,00300000;;25134942;28200;
shellsort number  time;0,00300000;;25429990;28350;
shellsort number  time;0,00400000;;25726688;28500;
shellsort number  time;0,00400000;;26025036;28650;
shellsort number  time;0,00400000;;26325034;28800;
shellsort number  time;0,00800000;;26626682;28950;
shellsort number  time;0,00600000;;26929980;29100;
shellsort number  time;0,00400000;;27234928;29250;
shellsort number  time;0,00300000;;27541526;29400;
shellsort number  time;0,00400000;;27849774;29550;
shellsort number  time;0,00300000;;28159672;29700;
shellsort number  time;0,00400000;;28471220;29850;
shellsort number  time;0,00400000;;28784418;30000;
shellsort number  time;0,00400000;;29099266;30150;
shellsort number  time;0,00400000;;29415764;30300;
shellsort number  time;0,00300000;;29733912;30450;
shellsort number  time;0,00400000;;30053710;30600;
shellsort number  time;0,00400000;;30375158;30750;
shellsort number  time;0,00400000;;30698256;30900;
shellsort number  time;0,00300000;;31023004;31050;
shellsort number  time;0,00400000;;31349402;31200;
shellsort number  time;0,00400000;;31677450;31350;
shellsort number  time;0,00500000;;32007148;31500;
shellsort number  time;0,00300000;;32338496;31650;
shellsort number  time;0,00400000;;32671494;31800;
shellsort number  time;0,00400000;;33006142;31950;
shellsort number  time;0,00500000;;33342440;32100;
shellsort number  time;0,00400000;;33680388;32250;
shellsort number  time;0,00400000;;34019986;32400;
shellsort number  time;0,00400000;;34361234;32550;
shellsort number  time;0,00400000;;34704132;32700;
shellsort number  time;0,00500000;;35048680;32850;
shellsort number  time;0,00400000;;35394878;33000;
shellsort number  time;0,00400000;;35742726;33150;
shellsort number  time;0,00400000;;36092224;33300;
shellsort number  time;0,00400000;;36443372;33450;
shellsort number  time;0,00300000;;36796170;33600;
shellsort number  time;0,00400000;;37150618;33750;
shellsort number  time;0,00500000;;37506716;33900;
shellsort number  time;0,00400000;;37864464;34050;
shellsort number  time;0,00500000;;38223862;34200;
shellsort number  time;0,00400000;;38584910;34350;
shellsort number  time;0,00400000;;38947608;34500;
shellsort number  time;0,00400000;;39311956;34650;
shellsort number  time;0,00500000;;39677954;34800;
shellsort number  time;0,00400000;;40045602;34950;
shellsort number  time;0,00500000;;40414900;35100;
shellsort number  time;0,00400000;;40785848;35250;
shellsort number  time;0,00400000;;41158446;35400;
shellsort number  time;0,00400000;;41532694;35550;
shellsort number  time;0,00400000;;41908592;35700;
shellsort number  time;0,00400000;;42286140;35850;
shellsort number  time;0,00400000;;42665338;36000;
shellsort number  time;0,00400000;;43046186;36150;
shellsort number  time;0,00400000;;43428684;36300;
shellsort number  time;0,00400000;;43812832;36450;
shellsort number  time;0,00600000;;44198630;36600;
shellsort number  time;0,00500000;;44586078;36750;
shellsort number  time;0,00500000;;44975176;36900;
shellsort number  time;0,00500000;;45365924;37050;
shellsort number  time;0,00500000;;45758322;37200;
shellsort number  time;0,00400000;;46152370;37350;
shellsort number  time;0,00400000;;46548068;37500;
shellsort number  time;0,00500000;;46945416;37650;
shellsort number  time;0,00500000;;47344414;37800;
shellsort number  time;0,00400000;;47745062;37950;
shellsort number  time;0,00500000;;48147360;38100;
shellsort number  time;0,00400000;;48551308;38250;
shellsort number  time;0,00500000;;48956906;38400;
shellsort number  time;0,00500000;;49364154;38550;
shellsort number  time;0,00400000;;49773052;38700;
shellsort number  time;0,00500000;;50183600;38850;
shellsort number  time;0,00500000;;50595798;39000;
shellsort number  time;0,00500000;;51009646;39150;
shellsort number  time;0,00500000;;51425144;39300;
shellsort number  time;0,00500000;;51842292;39450;
shellsort number  time;0,00400000;;52261090;39600;
shellsort number  time;0,00500000;;52681538;39750;
shellsort number  time;0,00500000;;53103636;39900;
shellsort number  time;0,00400000;;53527384;40050;
shellsort number  time;0,00400000;;53952782;40200;
shellsort number  time;0,00400000;;54379830;40350;
shellsort number  time;0,00500000;;54808528;40500;
shellsort number  time;0,00500000;;55238876;40650;
shellsort number  time;0,00500000;;55670874;40800;
shellsort number  time;0,00500000;;56104522;40950;
shellsort number  time;0,00600000;;56539820;41100;
shellsort number  time;0,00700000;;56976768;41250;
shellsort number  time;0,00800000;;57415366;41400;
shellsort number  time;0,00600000;;57855614;41550;
shellsort number  time;0,00500000;;58297512;41700;
shellsort number  time;0,00600000;;58741060;41850;
shellsort number  time;0,00500000;;59186258;42000;
shellsort number  time;0,00500000;;59633106;42150;
shellsort number  time;0,00500000;;60081604;42300;
shellsort number  time;0,00600000;;60531752;42450;
shellsort number  time;0,00500000;;60983550;42600;
shellsort number  time;0,00500000;;61436998;42750;
shellsort number  time;0,00600000;;61892096;42900;
shellsort number  time;0,00500000;;62348844;43050;
shellsort number  time;0,00500000;;62807242;43200;
shellsort number  time;0,00500000;;63267290;43350;
shellsort number  time;0,00600000;;63728988;43500;
shellsort number  time;0,00700000;;64192336;43650;
shellsort number  time;0,00700000;;64657334;43800;
shellsort number  time;0,00500000;;65123982;43950;
shellsort number  time;0,00600000;;65592280;44100;
shellsort number  time;0,00600000;;66062228;44250;
shellsort number  time;0,00600000;;66533826;44400;
shellsort number  time;0,00600000;;67007074;44550;
shellsort number  time;0,00500000;;67481972;44700;
shellsort number  time;0,00600000;;67958520;44850;
shellsort number  time;0,00500000;;68436718;45000;
shellsort number  time;0,00600000;;68916566;45150;
shellsort number  time;0,00600000;;69398064;45300;
shellsort number  time;0,00600000;;69881212;45450;
shellsort number  time;0,00500000;;70366010;45600;
shellsort number  time;0,00500000;;70852458;45750;
shellsort number  time;0,00600000;;71340556;45900;
shellsort number  time;0,00700000;;71830304;46050;
shellsort number  time;0,00600000;;72321702;46200;
shellsort number  time;0,00500000;;72814750;46350;
shellsort number  time;0,00600000;;73309448;46500;
shellsort number  time;0,00500000;;73805796;46650;
shellsort number  time;0,00600000;;74303794;46800;
shellsort number  time;0,00600000;;74803442;46950;
shellsort number  time;0,00500000;;75304740;47100;
shellsort number  time;0,00500000;;75807688;47250;
shellsort number  time;0,00600000;;76312286;47400;
shellsort number  time;0,00600000;;76818534;47550;
shellsort number  time;0,00600000;;77326432;47700;
shellsort number  time;0,00500000;;77835980;47850;
shellsort number  time;0,00600000;;78347178;48000;
shellsort number  time;0,01000000;;78892176;48150;
shellsort number  time;0,00700000;;79438974;48300;
shellsort number  time;0,00700000;;79987572;48450;
shellsort number  time;0,00700000;;80537970;48600;
shellsort number  time;0,00600000;;81090168;48750;
shellsort number  time;0,00800000;;81644166;48900;
shellsort number  time;0,00600000;;82199964;49050;
shellsort number  time;0,02600000;;82757562;49200;
shellsort number  time;0,00800000;;83316960;49350;
shellsort number  time;0,00700000;;83878158;49500;
shellsort number  time;0,01000000;;84441156;49650;
shellsort number  time;0,01100000;;85005954;49800;
shellsort number  time;0,00600000;;85572552;49950;
shellsort number  time;0,00900000;;86140950;50100;
shellsort number  time;0,00600000;;86711148;50250;
shellsort number  time;0,00500000;;87283146;50400;
shellsort number  time;0,00700000;;87856944;50550;
shellsort number  time;0,00600000;;88432542;50700;
shellsort number  time;0,00700000;;89009940;50850;
shellsort number  time;0,00700000;;89589138;51000;
shellsort number  time;0,00700000;;90170136;51150;
shellsort number  time;0,00700000;;90752934;51300;
shellsort number  time;0,00700000;;91337532;51450;
shellsort number  time;0,00700000;;91923930;51600;
shellsort number  time;0,00600000;;92512128;51750;
shellsort number  time;0,00800000;;93102126;51900;
shellsort number  time;0,00700000;;93693924;52050;
shellsort number  time;0,00800000;;94287522;52200;
shellsort number  time;0,00700000;;94882920;52350;
shellsort number  time;0,00700000;;95480118;52500;
shellsort number  time;0,00800000;;96079116;52650;
shellsort number  time;0,00800000;;96679914;52800;
shellsort number  time;0,00600000;;97282512;52950;
shellsort number  time;0,00700000;;97886910;53100;
shellsort number  time;0,00700000;;98493108;53250;
shellsort number  time;0,00800000;;99101106;53400;
shellsort number  time;0,00800000;;99710904;53550;
shellsort number  time;0,00700000;;100322502;53700;
shellsort number  time;0,00800000;;100935900;53850;
shellsort number  time;0,00700000;;101551098;54000;
shellsort number  time;0,00600000;;102168096;54150;
shellsort number  time;0,00800000;;102786894;54300;
shellsort number  time;0,00800000;;103407492;54450;
shellsort number  time;0,01000000;;104029890;54600;
shellsort number  time;0,00700000;;104654088;54750;
shellsort number  time;0,00600000;;105280086;54900;
shellsort number  time;0,00700000;;105907884;55050;
shellsort number  time;0,00600000;;106537482;55200;
shellsort number  time;0,00600000;;107168880;55350;
shellsort number  time;0,00700000;;107802078;55500;
shellsort number  time;0,00600000;;108437076;55650;
shellsort number  time;0,00700000;;109073874;55800;
shellsort number  time;0,00900000;;109712472;55950;
shellsort number  time;0,00900000;;110352870;56100;
shellsort number  time;0,00700000;;110995068;56250;
shellsort number  time;0,00700000;;111639066;56400;
shellsort number  time;0,00600000;;112284864;56550;
shellsort number  time;0,00700000;;112932462;56700;
shellsort number  time;0,00600000;;113581860;56850;
shellsort number  time;0,00700000;;114233058;57000;
shellsort number  time;0,00700000;;114886056;57150;
shellsort number  time;0,00700000;;115540854;57300;
shellsort number  time;0,00700000;;116197452;57450;
shellsort number  time;0,00700000;;116855850;57600;
shellsort number  time;0,00700000;;117516048;57750;
shellsort number  time;0,00900000;;118178046;57900;
shellsort number  time;0,00700000;;118841844;58050;
shellsort number  time;0,00900000;;119507442;58200;
shellsort number  time;0,00700000;;120174840;58350;
shellsort number  time;0,00700000;;120844038;58500;
shellsort number  time;0,00700000;;121515036;58650;
shellsort number  time;0,00700000;;122187834;58800;
shellsort number  time;0,00700000;;122862432;58950;
shellsort number  time;0,00700000;;123538830;59100;
shellsort number  time;0,00700000;;124217028;59250;
shellsort number  time;0,00700000;;124897026;59400;
shellsort number  time;0,00700000;;125578824;59550;
shellsort number  time;0,00700000;;126262422;59700;
shellsort number  time;0,00700000;;126947820;59850;
shellsort number  time;0,00900000;;127635018;60000;
shellsort number  time;0,00800000;;128324016;60150;
shellsort number  time;0,00700000;;129014814;60300;
shellsort number  time;0,00700000;;129707412;60450;
shellsort number  time;0,00700000;;130401810;60600;
shellsort number  time;0,00800000;;131098008;
